-0.1,0.02,9.9,0.06,-0.08,-0.07,-63.41,31.44,225.95
-0.1,0.02,9.9,0.06,-0.08,-0.07,-63.47,27.88,226.88
-0.1,0.02,9.9,0.06,-0.08,-0.07,-15.86,7.41,57.76
-0.1,0.02,9.9,0.06,-0.08,-0.07,-62.07,30.63,227.64
-0.1,0.02,9.9,0.06,-0.08,-0.07,-64.11,29.22,226.94
-0.1,0.02,9.9,0.06,-0.08,-0.07,-60.61,28.7,224.55
-0.1,0.02,9.9,0.06,-0.08,-0.07,-63.47,30.92,228.64
-0.1,0.02,9.9,0.06,-0.08,-0.07,-63.71,31.62,227.41
-0.1,0.02,9.9,0.06,-0.08,-0.07,-64.82,30.86,231.09
-0.1,0.02,9.9,0.06,-0.08,-0.07,-63.3,29.81,229.98
-0.1,0.02,9.9,0.06,-0.08,-0.07,-61.72,28.11,231.15
-0.1,0.02,9.9,0.06,-0.08,-0.07,-62.42,29.87,232.38
-0.1,0.02,9.9,0.06,-0.08,-0.07,-63,27.18,231.97
-0.1,0.02,9.9,0.06,-0.08,-0.07,-62.19,27.41,229.92
-0.1,0.02,9.9,0.06,-0.08,-0.07,-62.42,31.62,228.35
-0.1,0.02,9.9,0.06,-0.08,-0.07,-60.67,29.34,228.52
-0.1,0.02,9.9,0.06,-0.08,-0.07,-61.08,29.98,228.93
-0.1,0.02,9.9,0.06,-0.08,-0.07,-60.61,28.23,226.71
-0.1,0.02,9.9,0.06,-0.08,-0.07,-61.66,29.05,227.47
-0.1,0.02,9.9,0.06,-0.08,-0.07,-60.14,28.52,229.63
-0.1,0.02,9.9,0.06,-0.08,-0.07,-63.41,27.41,227
-0.1,0.02,9.9,0.06,-0.08,-0.07,-62.42,28.81,228.93
-0.16,0.05,10.01,0.06,-0.08,-0.07,-63.41,26.94,228.46
-0.16,0.05,10.01,0.06,-0.09,-0.07,-62.42,26.77,228.23
-0.16,0.05,10.01,0.06,-0.09,-0.07,-61.78,28.58,228.99
-0.16,0.05,10.01,0.06,-0.09,-0.07,-61.84,28.52,228.46
-0.16,0.05,10.01,0.06,-0.09,-0.07,-63.24,28.7,229.75
-0.16,0.05,10.01,0.06,-0.09,-0.07,-61.19,27.82,227.59
-0.16,0.05,10.01,0.06,-0.09,-0.07,-61.02,28.17,227.94
-0.16,0.05,10.01,0.06,-0.09,-0.07,-61.25,28.76,228.52
-0.16,0.05,10.01,0.06,-0.09,-0.07,-64.23,30.1,228
-0.16,0.05,10.01,0.06,-0.09,-0.07,-63.94,30.39,231.68
-0.16,0.05,10.01,0.06,-0.09,-0.07,-64.17,30.22,230.92
-0.16,0.05,10.01,0.06,-0.09,-0.07,-62.01,31.39,234.6
-0.16,0.05,10.01,0.06,-0.09,-0.07,-15.61,7.56,57.98
-0.16,0.05,10.01,0.06,-0.09,-0.07,-62.89,31.79,230.98
-0.16,0.05,10.01,0.06,-0.09,-0.07,-65.46,29.51,228.35
-0.16,0.05,10.01,0.06,-0.09,-0.07,-65.58,30.98,228.23
-0.16,0.05,10.01,0.06,-0.09,-0.07,-62.36,30.92,228.05
-0.16,0.05,10.01,0.06,-0.09,-0.07,-63.47,29.69,225.19
-0.16,0.05,10.01,0.06,-0.09,-0.07,-62.48,31.39,229.57
-0.16,0.05,10.01,0.06,-0.09,-0.07,-61.95,28.93,228.23
-0.16,0.05,10.01,0.06,-0.09,-0.07,-64.58,27.76,231.5
-0.16,0.05,10.01,0.06,-0.09,-0.07,-64.7,33.61,230.04
-0.16,0.05,10.01,0.06,-0.09,-0.07,-64.93,29.51,227.12
-0.16,0.05,10.01,0.06,-0.09,-0.07,-64.11,28.64,232.61
-0.11,0.01,9.89,0.06,-0.09,-0.07,-64.29,29.69,228
-0.11,0.01,9.89,0.06,-0.09,-0.07,-61.95,28.46,229.16
-0.11,0.01,9.89,0.06,-0.09,-0.07,-63.3,31.09,229.22
-0.11,0.01,9.89,0.06,-0.09,-0.07,-63,30.33,226.24
-0.11,0.01,9.89,0.06,-0.09,-0.07,-62.65,31.15,230.51
-0.11,0.01,9.89,0.06,-0.09,-0.07,-60.84,31.39,229.87
-0.11,0.01,9.89,0.06,-0.09,-0.07,-60.32,30.45,228.99
-0.11,0.01,9.89,0.06,-0.09,-0.07,-60.67,30.8,228.76
-0.11,0.01,9.89,0.06,-0.09,-0.07,-63.35,30.86,229.05
-0.11,0.01,9.89,0.06,-0.09,-0.07,-63.59,27.35,228.99
-0.11,0.01,9.89,0.06,-0.09,-0.07,-16.02,7.34,57.1
-0.11,0.01,9.89,0.06,-0.09,-0.07,-61.43,29.81,226.59
-0.11,0.01,9.89,0.06,-0.09,-0.07,-63.3,29.28,231.79
-0.11,0.01,9.89,0.06,-0.09,-0.07,-63.35,29.98,228.11
-0.11,0.01,9.89,0.06,-0.09,-0.07,-62.83,25.83,227.47
-0.11,0.01,9.89,0.06,-0.09,-0.07,-61.95,27.41,228.23
-0.11,0.01,9.89,0.06,-0.09,-0.07,-63.06,27.82,230.74
-0.11,0.01,9.89,0.06,-0.09,-0.07,-64.76,25.31,230.04
-0.11,0.01,9.89,0.06,-0.09,-0.07,-63.94,28.11,229.05
-0.11,0.01,9.89,0.06,-0.09,-0.07,-62.24,28.99,224.66
-0.11,0.01,9.89,0.06,-0.09,-0.07,-62.71,27.59,226.24
-0.11,0.01,9.89,0.06,-0.09,-0.07,-64.35,27.47,231.33
-0.11,0.01,9.89,0.06,-0.09,-0.07,-63.88,30.51,228.81
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.65,30.27,229.46
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.53,30.16,228.7
-0.14,0.06,9.98,0.06,-0.09,-0.07,-64.06,30.33,226.94
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.59,30.33,226.3
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.94,28.29,226.88
-0.14,0.06,9.98,0.06,-0.09,-0.07,-62.59,30.16,225.54
-0.14,0.06,9.98,0.06,-0.09,-0.07,-65.93,31.39,230.22
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.41,30.8,228.23
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.41,29.69,229.75
-0.14,0.06,9.98,0.06,-0.09,-0.07,-15.83,7.02,57.85
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.06,29.34,229.46
-0.14,0.06,9.98,0.06,-0.09,-0.07,-60.32,29.28,228.76
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.3,29.34,226.59
-0.14,0.06,9.98,0.06,-0.09,-0.07,-61.25,27.06,226.53
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.53,30.86,228
-0.14,0.06,9.98,0.06,-0.09,-0.07,-61.66,28.52,227.59
-0.14,0.06,9.98,0.06,-0.09,-0.07,-64.41,30.63,225.37
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.59,29.34,227.06
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.12,31.68,227.64
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.12,30.22,230.51
-0.14,0.06,9.98,0.06,-0.09,-0.07,-63.06,30.39,224.49
-0.14,0.06,9.98,0.06,-0.09,-0.07,-64.47,29.05,226.13
-0.14,0.06,9.98,0.06,-0.09,-0.07,-64.82,32.73,226.24
-0.14,0.06,9.98,0.06,-0.09,-0.07,-64.82,31.33,228.7
-0.14,0.02,9.86,0.06,-0.09,-0.07,-62.89,30.68,229.98
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.41,32.03,227.76
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.41,29.05,226.24
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.65,28.76,227.24
-0.14,0.02,9.86,0.06,-0.09,-0.07,-62.24,28.11,227.88
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.47,29.28,226.59
-0.14,0.02,9.86,0.06,-0.09,-0.07,-64.47,30.04,228.76
-0.14,0.02,9.86,0.06,-0.09,-0.07,-15.7,7.37,56.68
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.94,30.74,229.46
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.24,29.63,227.47
-0.14,0.02,9.86,0.06,-0.09,-0.07,-65.58,29.75,224.61
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.41,30.74,225.77
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.18,31.85,227.18
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.24,28.35,228.76
-0.14,0.02,9.86,0.06,-0.09,-0.07,-61.6,30.04,227.7
-0.14,0.02,9.86,0.06,-0.09,-0.07,-61.43,32.38,226.88
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.35,30.16,228.81
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.65,30.1,225.89
-0.14,0.02,9.86,0.06,-0.09,-0.07,-61.6,29.16,229.46
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.65,29.69,231.44
-0.14,0.02,9.86,0.06,-0.09,-0.07,-63.24,29.81,228.93
-0.14,0.02,9.86,0.06,-0.09,-0.07,-61.37,28.87,229.81
-0.14,0.02,9.86,0.06,-0.09,-0.07,-64.47,30.86,228.17
-0.13,0.07,10.01,0.06,-0.09,-0.07,-64.93,30.86,227.88
-0.13,0.07,10.01,0.06,-0.09,-0.07,-63.94,31.85,224.96
-0.13,0.07,10.01,0.06,-0.09,-0.07,-63.24,31.15,227.64
-0.13,0.07,10.01,0.06,-0.09,-0.07,-63.35,29.98,223.2
-0.13,0.07,10.01,0.06,-0.09,-0.07,-62.59,32.9,226.65
-0.13,0.07,10.01,0.06,-0.09,-0.07,-63,29.22,226.18
-0.13,0.07,10.01,0.06,-0.09,-0.07,-15.7,7.89,56.99
-0.13,0.07,10.01,0.06,-0.09,-0.07,-64.7,30.51,223.96
-0.13,0.07,10.01,0.06,-0.09,-0.07,-62.36,31.33,225.37
-0.13,0.07,10.01,0.06,-0.09,-0.07,-61.43,31.09,227.76
-0.13,0.07,10.01,0.06,-0.09,-0.07,-64.35,30.45,229.46
-0.13,0.07,10.01,0.06,-0.09,-0.07,-64.06,31.27,228.17
-0.13,0.07,10.01,0.06,-0.09,-0.07,-63.12,32.96,226.18
-0.13,0.07,10.01,0.06,-0.09,-0.07,-63.76,29.51,224.31
-0.13,0.07,10.01,0.06,-0.09,-0.07,-63.71,32.09,225.72
-0.13,0.07,10.01,0.06,-0.09,-0.07,-63.24,30.45,228.93
-0.13,0.07,10.01,0.06,-0.09,-0.07,-62.71,31.56,228.87
-0.13,0.07,10.01,0.06,-0.09,-0.07,-63.82,30.51,224.9
-0.13,0.07,10.01,0.06,-0.09,-0.07,-15.43,7.45,56.58
-0.13,0.07,10.01,0.06,-0.09,-0.07,-61.48,31.68,227.82
-0.13,0.07,10.01,0.06,-0.09,-0.07,-63.82,30.22,224.55
-0.13,0.07,10.01,0.06,-0.09,-0.07,-61.19,30.8,225.66
-0.13,0.07,10.01,0.06,-0.09,-0.07,-61.72,31.39,226.07
-0.13,0.07,10.01,0.06,-0.09,-0.07,-62.59,32.09,228.87
-0.14,0.05,9.95,0.06,-0.09,-0.07,-61.66,32.26,226.65
-0.14,0.05,9.95,0.06,-0.09,-0.07,-58.56,32.67,228.52
-0.14,0.05,9.95,0.06,-0.09,-0.07,-59.61,29.98,227.41
-0.14,0.05,9.95,0.06,-0.09,-0.07,-63,29.63,225.77
-0.14,0.05,9.95,0.06,-0.09,-0.07,-61.72,30.27,227.59
-0.14,0.05,9.95,0.06,-0.09,-0.07,-63.94,28.87,226.48
-0.14,0.05,9.95,0.06,-0.09,-0.07,-63,31.74,224.49
-0.14,0.05,9.95,0.06,-0.09,-0.07,-62.24,28.52,227.24
-0.14,0.05,9.95,0.06,-0.09,-0.07,-61.72,32.96,227.06
-0.14,0.05,9.95,0.06,-0.09,-0.07,-61.25,31.44,228.64
-0.14,0.05,9.95,0.06,-0.09,-0.07,-60.67,31.03,226.42
-0.14,0.05,9.95,0.06,-0.09,-0.07,-62.95,28.64,225.77
-0.14,0.05,9.95,0.06,-0.09,-0.07,-65.28,29.57,227.35
-0.14,0.05,9.95,0.06,-0.09,-0.07,-62.07,31.33,226.36
-0.14,0.05,9.95,0.06,-0.09,-0.07,-62.3,29.92,225.83
-0.14,0.05,9.95,0.06,-0.09,-0.07,-60.67,31.62,227.29
-0.14,0.05,9.95,0.06,-0.09,-0.07,-15.16,8.07,56.75
-0.14,0.05,9.95,0.06,-0.09,-0.07,-63.06,32.61,225.37
-0.14,0.05,9.95,0.06,-0.09,-0.07,-61.72,31.97,225.01
-0.14,0.05,9.95,0.06,-0.09,-0.07,-62.13,31.39,226.18
-0.14,0.05,9.95,0.06,-0.09,-0.07,-61.84,31.21,225.66
-0.14,0.05,9.95,0.06,-0.09,-0.07,-64.29,31.15,225.13
-0.14,0.05,9.95,0.06,-0.09,-0.07,-61.25,29.46,227.06
-0.13,0.03,9.9,0.06,-0.09,-0.07,-62.71,32.14,225.48
-0.13,0.03,9.9,0.06,-0.09,-0.07,-63.18,30.51,224.72
-0.13,0.03,9.9,0.06,-0.09,-0.07,-58.68,30.22,226.77
-0.13,0.03,9.9,0.06,-0.09,-0.07,-61.08,30.92,226.18
-0.13,0.03,9.9,0.06,-0.09,-0.07,-61.02,33.61,226.24
-0.13,0.03,9.9,0.06,-0.09,-0.07,-60.55,31.27,227.53
-0.13,0.03,9.9,0.06,-0.09,-0.07,-62.01,31.56,225.77
-0.13,0.03,9.9,0.06,-0.09,-0.07,-62.54,28.99,227.88
-0.13,0.03,9.9,0.06,-0.09,-0.07,-61.6,30.68,228.4
-0.13,0.03,9.9,0.06,-0.09,-0.07,-60.2,29.4,227.7
-0.13,0.03,9.9,0.06,-0.09,-0.07,-63.82,29.98,226.53
-0.13,0.03,9.9,0.06,-0.09,-0.07,-63.65,30.68,226.3
-0.13,0.03,9.9,0.06,-0.09,-0.07,-60.61,29.92,228.58
-0.13,0.03,9.9,0.06,-0.09,-0.07,-62.77,32.73,226.71
-0.13,0.03,9.9,0.06,-0.09,-0.07,-63.65,31.5,228.11
-0.13,0.03,9.9,0.06,-0.09,-0.07,-63.65,32.32,229.4
-0.13,0.03,9.9,0.06,-0.09,-0.07,-63.24,31.21,227.59
-0.13,0.03,9.9,0.06,-0.09,-0.07,-64.17,29.98,229.87
-0.13,0.03,9.9,0.06,-0.09,-0.07,-62.54,29.98,232.79
-0.13,0.03,9.9,0.06,-0.09,-0.07,-64.64,31.27,229.34
-0.13,0.03,9.9,0.06,-0.09,-0.07,-63.41,32.55,227.41
-0.13,0.03,9.9,0.06,-0.09,-0.07,-63.76,31.91,226.83
-0.13,0.03,9.9,0.06,-0.09,-0.07,-65.93,31.15,228.58
-0.13,0.03,9.9,0.06,-0.09,-0.07,-64.76,29.69,226.48
-0.16,0.03,9.9,0.06,-0.09,-0.07,-65.23,29.63,228.35
-0.16,0.03,9.9,0.06,-0.09,-0.07,-16.5,8.13,56.99
-0.16,0.03,9.9,0.06,-0.09,-0.07,-64.17,32.09,228.93
-0.16,0.03,9.9,0.06,-0.09,-0.07,-65.34,31.79,226.94
-0.16,0.03,9.9,0.06,-0.09,-0.07,-63,32.55,227.64
-0.16,0.03,9.9,0.06,-0.09,-0.07,-62.36,31.79,226.48
-0.16,0.03,9.9,0.06,-0.09,-0.07,-64.23,31.91,228.7
-0.16,0.03,9.9,0.06,-0.09,-0.07,-65.28,32.03,225.66
-0.16,0.03,9.9,0.06,-0.09,-0.07,-61.6,33.14,226.65
-0.16,0.03,9.9,0.06,-0.09,-0.07,-61.13,29.34,227.35
-0.16,0.03,9.9,0.06,-0.09,-0.07,-60.9,31.27,230.51
-0.16,0.03,9.9,0.06,-0.09,-0.07,-62.01,28.58,228.76
-0.16,0.03,9.9,0.06,-0.09,-0.07,-62.83,32.32,226.71
-0.16,0.03,9.9,0.06,-0.09,-0.07,-64.17,32.9,229.28
-0.16,0.03,9.9,0.06,-0.09,-0.07,-63.65,30.68,230.33
-0.16,0.03,9.9,0.06,-0.09,-0.07,-63.35,29.51,228.87
-0.16,0.03,9.9,0.06,-0.09,-0.07,-61.54,29.05,227.35
-0.16,0.03,9.9,0.06,-0.09,-0.07,-64.06,30.1,226.24
-0.16,0.03,9.9,0.06,-0.09,-0.07,-63.06,31.44,224.14
-0.16,0.03,9.9,0.06,-0.09,-0.07,-63.76,30.27,226.24
-0.16,0.03,9.9,0.06,-0.09,-0.07,-62.54,31.68,226.77
-0.16,0.03,9.9,0.06,-0.09,-0.07,-62.89,27.59,230.57
-0.16,0.03,9.9,0.06,-0.09,-0.07,-63.3,30.39,228.99
-0.1,0.06,10.02,0.06,-0.08,-0.07,-15.4,7.42,56.9
-0.1,0.06,10.02,0.06,-0.08,-0.07,-62.71,30.8,229.81
-0.1,0.06,10.02,0.06,-0.08,-0.07,-63.41,29.81,228.17
-0.1,0.06,10.02,0.06,-0.08,-0.07,-62.59,30.8,231.68
-0.1,0.06,10.02,0.06,-0.08,-0.07,-62.19,31.79,230.86
-0.1,0.06,10.02,0.06,-0.08,-0.07,-61.89,30.45,229.05
-0.1,0.06,10.02,0.06,-0.08,-0.07,-62.65,29.22,229.28
-0.1,0.06,10.02,0.06,-0.08,-0.07,-63.82,33.96,224.66
-0.1,0.06,10.02,0.06,-0.08,-0.07,-63.06,29.69,229.22
-0.1,0.06,10.02,0.06,-0.08,-0.07,-63.24,31.74,227.64
-0.1,0.06,10.02,0.06,-0.08,-0.07,-62.24,31.44,230.04
-0.1,0.06,10.02,0.06,-0.08,-0.07,-62.83,32.09,228.64
-0.1,0.06,10.02,0.06,-0.08,-0.07,-15.83,7.69,57.82
-0.1,0.06,10.02,0.06,-0.08,-0.07,-65.98,32.14,227.24
-0.1,0.06,10.02,0.06,-0.08,-0.07,-63.88,28.23,230.51
-0.1,0.06,10.02,0.06,-0.08,-0.07,-63.18,32.26,228.87
-0.1,0.06,10.02,0.06,-0.08,-0.07,-62.01,30.68,227.82
-0.1,0.06,10.02,0.06,-0.08,-0.07,-62.13,30.68,230.04
-0.1,0.06,10.02,0.06,-0.08,-0.07,-61.25,28.7,227.94
-0.1,0.06,10.02,0.06,-0.08,-0.07,-64,31.09,231.27
-0.1,0.06,10.02,0.06,-0.08,-0.07,-62.24,30.92,232.09
-0.1,0.06,10.02,0.06,-0.08,-0.07,-60.55,29.63,231.62
-0.1,0.06,10.02,0.06,-0.08,-0.07,-62.42,28.7,230.8
-0.1,0.06,10.02,0.06,-0.08,-0.07,-61.95,29.4,228.46
-0.1,0.05,10.01,0.06,-0.09,-0.07,-15.42,7.83,57.82
-0.1,0.05,10.01,0.06,-0.09,-0.07,-63.35,30.68,228.46
-0.1,0.05,10.01,0.06,-0.09,-0.07,-63.06,29.63,230.68
-0.1,0.05,10.01,0.06,-0.09,-0.07,-62.36,29.57,229.34
-0.1,0.05,10.01,0.06,-0.09,-0.07,-60.9,28.7,231.5
-0.1,0.05,10.01,0.06,-0.09,-0.07,-61.25,29.28,230.8
-0.1,0.05,10.01,0.06,-0.09,-0.07,-63.18,27.7,230.39
-0.1,0.05,10.01,0.06,-0.09,-0.07,-62.3,30.45,231.33
-0.1,0.05,10.01,0.06,-0.09,-0.07,-64.76,30.57,228.05
-0.1,0.05,10.01,0.06,-0.09,-0.07,-64.29,29.75,228.87
-0.1,0.05,10.01,0.06,-0.09,-0.07,-63.3,28.87,228.58
-0.1,0.05,10.01,0.06,-0.09,-0.07,-64.06,28.93,230.45
-0.1,0.05,10.01,0.06,-0.09,-0.07,-15.67,7.51,57.88
-0.1,0.05,10.01,0.06,-0.09,-0.07,-63.76,29.11,228.58
-0.1,0.05,10.01,0.06,-0.09,-0.07,-62.19,28.46,228.81
-0.1,0.05,10.01,0.06,-0.09,-0.07,-63.41,28.7,227
-0.1,0.05,10.01,0.06,-0.09,-0.07,-63.88,29.22,226.01
-0.1,0.05,10.01,0.06,-0.09,-0.07,-63,29.75,230.39
-0.1,0.05,10.01,0.06,-0.09,-0.07,-62.77,29.34,230.16
-0.1,0.05,10.01,0.06,-0.09,-0.07,-61.08,31.33,230.57
-0.1,0.05,10.01,0.06,-0.09,-0.07,-64.58,28.58,232.96
-0.1,0.05,10.01,0.06,-0.09,-0.07,-64.29,29.75,230.33
-0.1,0.05,10.01,0.06,-0.09,-0.07,-62.89,28.81,226.48
-0.13,0.06,10,0.06,-0.09,-0.07,-62.59,27,228.7
-0.13,0.06,10,0.06,-0.09,-0.07,-15.99,7.67,57.5
-0.13,0.06,10,0.06,-0.09,-0.07,-63.12,30.74,226.59
-0.13,0.06,10,0.06,-0.09,-0.07,-67.04,32.44,227.06
-0.13,0.06,10,0.06,-0.09,-0.07,-64.47,31.21,227.53
-0.13,0.06,10,0.06,-0.09,-0.07,-62.71,33.37,225.83
-0.13,0.06,10,0.06,-0.09,-0.07,-65.4,30.74,227.59
-0.13,0.06,10,0.06,-0.09,-0.07,-64.87,30.1,229.69
-0.13,0.06,10,0.06,-0.09,-0.07,-66.51,29.87,226.53
-0.13,0.06,10,0.06,-0.09,-0.07,-66.39,31.56,227.35
-0.13,0.06,10,0.06,-0.09,-0.07,-64.64,34.25,225.77
-0.13,0.06,10,0.06,-0.09,-0.07,-64.06,32.44,230.57
-0.13,0.06,10,0.06,-0.09,-0.07,-65.23,32.73,230.63
-0.13,0.06,10,0.06,-0.09,-0.07,-63.53,30.98,230.8
-0.13,0.06,10,0.06,-0.09,-0.07,-63.82,30.68,228.87
-0.13,0.06,10,0.06,-0.09,-0.07,-63.24,33.02,227.94
-0.13,0.06,10,0.06,-0.09,-0.07,-64.82,31.79,228.29
-0.13,0.06,10,0.06,-0.09,-0.07,-63.24,32.5,230.92
-0.13,0.06,10,0.06,-0.09,-0.07,-63.53,31.85,227.7
-0.13,0.06,10,0.06,-0.09,-0.07,-61.02,31.97,226.77
-0.13,0.06,10,0.06,-0.09,-0.07,-64.11,31.27,230.63
-0.13,0.06,10,0.06,-0.09,-0.07,-64.17,31.27,230.39
-0.13,0.06,10,0.06,-0.09,-0.07,-63.53,30.63,227.94
-0.13,0.06,10,0.06,-0.09,-0.07,-15.59,7.88,57.23
-0.16,0.02,9.86,0.06,-0.09,-0.07,-62.07,30.98,229.4
-0.16,0.02,9.86,0.06,-0.09,-0.07,-63.3,31.09,231.62
-0.16,0.02,9.86,0.06,-0.09,-0.07,-63.35,31.68,227.82
-0.16,0.02,9.86,0.06,-0.09,-0.07,-62.89,31.97,230.22
-0.16,0.02,9.86,0.06,-0.09,-0.07,-64,29.69,228.17
-0.16,0.02,9.86,0.06,-0.09,-0.07,-63.94,31.79,232.32
-0.16,0.02,9.86,0.06,-0.09,-0.07,-63.94,31.33,233.26
